,name,year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
1397,Mahindra Jeep MM 775 XDB,2000.0,155000,50000.0,2,0,1,0,0,0,0,1,0,0,1
1398,Maruti 800 AC BSIII,2014.0,75000,90000.0,2,0,0,0,0,1,0,1,0,0,1
1399,Hyundai Grand i10 1.2 CRDi Magna,2015.0,350000,61658.0,1,0,1,0,0,0,1,0,0,0,1
1400,Maruti Zen Estilo LX BSIV,2010.0,90000,50000.0,3,0,0,0,0,1,0,1,0,0,1
1401,Maruti Ertiga SHVS VDI,2016.0,600000,80000.0,1,0,1,0,0,0,0,1,0,0,1
1402,Mahindra Scorpio SLE BSIII,2010.0,400000,185000.0,1,0,1,0,0,0,0,1,0,0,1
1403,Maruti Swift VDI BSIV,2014.0,370000,57000.0,2,0,1,0,0,0,0,1,0,0,1
1404,Maruti 800 DX,2000.0,50000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1405,Honda City 1.5 GXI,2004.0,125000,120000.0,2,0,0,0,0,1,0,1,0,0,1
1406,Honda CR-V Diesel 4WD,2018.0,1800000,60000.0,1,0,1,0,0,0,0,1,0,1,0
1407,Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,650000,20000.0,1,0,0,0,0,1,0,1,0,1,0
1408,Maruti Ertiga BSIV VXI AT,2017.0,800000,30600.0,1,0,1,0,0,0,0,1,0,1,0
1409,Volkswagen Polo 1.0 TSI Highline Plus,2020.0,802000,5000.0,1,0,0,0,0,1,0,1,0,0,1
1410,Audi A4 35 TDI Premium,2015.0,2300000,35000.0,3,0,1,0,0,0,0,1,0,1,0
1411,Hyundai Xcent 1.1 CRDi SX,2016.0,430000,35000.0,1,0,1,0,0,0,0,1,0,0,1
1412,Hyundai Verna 1.6 SX VTVT,2017.0,650000,23000.0,1,0,0,0,0,1,0,1,0,0,1
1413,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004.0,170000,120000.0,1,0,1,0,0,0,0,1,0,0,1
1414,Skoda Superb Elegance 2.0 TDI CR AT,2011.0,450000,235000.0,1,0,1,0,0,0,0,1,0,1,0
1415,Maruti Alto 800 LXI,2013.0,250000,87000.0,1,0,0,0,0,1,0,1,0,0,1
1416,Ford Ecosport 1.0 Ecoboost Titanium,2014.0,550000,72000.0,2,0,0,0,0,1,0,1,0,0,1
1417,Jaguar XF 3.0 Litre S Premium Luxury,2013.0,2000000,64000.0,2,0,1,0,0,0,0,1,0,1,0
1418,Maruti Zen Estilo VXI BSIII,2007.0,140000,100000.0,2,0,0,0,0,1,0,1,0,0,1
1419,Chevrolet Beat LT,2012.0,155000,12000.0,1,0,0,0,0,1,0,1,0,0,1
1420,Hyundai Accent Executive,2010.0,120000,67000.0,3,0,0,0,0,1,0,1,0,0,1
1421,Toyota Innova 2.5 E 8 STR,2012.0,287000,70000.0,1,0,1,0,0,0,0,1,0,0,1
1422,Maruti Baleno Alpha 1.3,2016.0,675000,60000.0,1,0,1,0,0,0,0,1,0,0,1
1423,Hyundai i10 Magna 1.2 iTech SE,2011.0,235000,74500.0,2,0,0,0,0,1,0,1,0,0,1
1424,Hyundai i20 1.4 CRDi Asta,2011.0,300000,118700.0,2,0,1,0,0,0,0,1,0,0,1
1425,Nissan Micra XL CVT,2015.0,434999,40000.0,2,0,0,0,0,1,0,1,0,1,0
1426,Mahindra Scorpio VLX AT 2WD BSIII,2004.0,225000,223660.0,3,0,1,0,0,0,0,1,0,1,0
1427,Toyota Corolla AE,2006.0,160000,140000.0,2,0,0,0,0,1,0,1,0,0,1
1428,Hyundai Grand i10 Nios Sportz,2020.0,600000,5000.0,1,0,0,0,0,1,0,1,0,0,1
1429,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016.0,470000,100000.0,2,0,1,0,0,0,0,1,0,0,1
1430,Maruti Swift Dzire VXi,2011.0,300000,100000.0,2,0,0,0,0,1,0,1,0,0,1
1431,Maruti Baleno Delta 1.2,2018.0,600000,2000.0,1,0,0,0,0,1,0,1,0,0,1
1432,Hyundai Grand i10 Nios AMT Magna,2020.0,640000,4000.0,1,0,0,0,0,1,0,1,0,1,0
1433,Tata Indica DLS,2006.0,50000,120000.0,4,0,1,0,0,0,0,1,0,0,1
1434,Hyundai Verna 1.6 VTVT S,2015.0,600000,35000.0,1,0,0,0,0,1,0,1,0,0,1
1435,Hyundai i10 Magna LPG,2014.0,290000,29000.0,1,0,0,0,1,0,0,1,0,0,1
1436,Hyundai Verna 1.6 VTVT S,2015.0,600000,30000.0,1,0,0,0,0,1,0,1,0,0,1
1437,Tata Manza Aqua Quadrajet BS IV,2012.0,190000,120000.0,1,0,1,0,0,0,0,1,0,0,1
1438,Hyundai i10 Era 1.1,2008.0,160000,110000.0,3,0,0,0,0,1,0,1,0,0,1
1439,Maruti Alto K10 VXI,2017.0,325000,15000.0,1,0,0,0,0,1,0,1,0,0,1
1440,Mahindra Bolero DI,2006.0,200000,73756.0,1,0,1,0,0,0,0,1,0,0,1
1441,Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2800000,40000.0,1,0,1,0,0,0,0,1,0,1,0
1442,Chevrolet Spark 1.0 LS,2011.0,125000,60000.0,3,0,0,0,0,1,0,1,0,0,1
1443,Hyundai i10 Magna 1.1,2008.0,155000,60000.0,4,0,0,0,0,1,0,1,0,0,1
1444,Hyundai i20 Asta 1.4 CRDi,2015.0,550000,90000.0,1,0,1,0,0,0,0,1,0,0,1
1445,Maruti Wagon R LX BSIII,2009.0,130000,70000.0,4,0,0,0,0,1,0,1,0,0,1
1446,Maruti 800 AC,2002.0,80000,70000.0,2,0,0,0,0,1,0,1,0,0,1
1447,Toyota Etios Cross 1.4L GD,2015.0,500000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1448,Renault KWID RXT BSIV,2019.0,250000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1449,Mahindra XUV500 W8 2WD,2012.0,580000,70000.0,1,0,1,0,0,0,0,1,0,0,1
1450,Daewoo Matiz SD,2002.0,60000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1451,Toyota Etios GD,2012.0,300000,185000.0,1,0,1,0,0,0,0,1,0,0,1
1452,Ford Figo Diesel Titanium,2014.0,200000,90000.0,2,0,1,0,0,0,0,1,0,0,1
1453,Tata Hexa XT,2017.0,1200000,16400.0,1,0,1,0,0,0,0,1,0,0,1
1454,Toyota Etios Cross 1.4L GD,2015.0,350000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1455,Mahindra XUV500 W8 4WD,2012.0,600000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1456,Honda Jazz V,2019.0,650000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1457,Maruti A-Star Lxi,2008.0,120000,40000.0,1,0,0,0,0,1,0,1,0,0,1
1458,Tata New Safari DICOR 2.2 EX 4x2,2010.0,180000,120000.0,2,0,1,0,0,0,0,1,0,0,1
1459,Hyundai Verna VTVT 1.6 AT SX Option,2018.0,950000,41395.0,1,0,0,0,0,1,0,1,0,1,0
1460,Tata Manza Aura Quadrajet BS IV,2012.0,250999,35000.0,2,0,1,0,0,0,0,1,0,0,1
1462,Audi A8 L 3.0 TDI quattro,2009.0,1250000,47000.0,2,0,1,0,0,0,1,0,0,1,0
1463,Chevrolet Beat LT,2013.0,165000,50000.0,1,0,0,0,0,1,0,1,0,0,1
1464,Hyundai Elantra SX,2015.0,700000,48000.0,1,0,0,0,0,1,1,0,0,0,1
1465,Mahindra XUV500 W8 4WD,2015.0,750000,53000.0,1,0,1,0,0,0,1,0,0,0,1
1467,Datsun redi-GO AMT 1.0 T Option,2018.0,290000,60000.0,1,0,0,0,0,1,1,0,0,1,0
1468,Tata Nano Cx BSIII,2014.0,45000,7000.0,2,0,0,0,0,1,0,1,0,0,1
1469,Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000,88000.0,1,0,1,0,0,0,1,0,0,1,0
1470,Nissan Terrano XL Plus 85 PS,2015.0,530000,55000.0,1,0,1,0,0,0,1,0,0,0,1
1471,BMW X1 sDrive20d M Sport,2014.0,1485000,48000.0,1,0,1,0,0,0,1,0,0,1,0
1472,Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000,71014.0,1,0,1,0,0,0,1,0,0,0,1
1473,Honda Amaze S Diesel,2015.0,400000,60000.0,1,0,1,0,0,0,1,0,0,0,1
1474,Mahindra KUV 100 D75 K6 Plus,2017.0,380000,71000.0,1,0,1,0,0,0,1,0,0,0,1
1475,Honda City i-VTEC CVT VX,2016.0,750000,45000.0,1,0,0,0,0,1,1,0,0,1,0
1476,Honda Brio VX,2017.0,390000,60000.0,1,0,0,0,0,1,1,0,0,0,1
1478,MG Hector Sharp Diesel MT BSIV,2019.0,1825000,14000.0,1,0,1,0,0,0,1,0,0,0,1
1479,Audi A4 35 TDI Premium Plus,2019.0,3256000,17000.0,1,0,1,0,0,0,1,0,0,1,0
1480,Renault Scala Diesel RxL,2015.0,370000,60000.0,1,0,1,0,0,0,1,0,0,0,1
1481,Chevrolet Beat Diesel LT,2013.0,210000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1482,Skoda Laura Ambiente 1.9 PD,2007.0,175000,60000.0,4,0,1,0,0,0,0,1,0,0,1
1483,Hyundai Verna 1.6 SX CRDi (O),2012.0,575000,89550.0,2,0,1,0,0,0,0,1,0,0,1
1484,Mahindra Xylo D4,2010.0,320000,90000.0,3,0,1,0,0,0,0,1,0,0,1
1485,Maruti Swift Ldi BSIV,2010.0,280000,149500.0,3,0,1,0,0,0,0,1,0,0,1
1486,Renault Duster 85PS Diesel RxL Optional,2013.0,500000,190000.0,2,0,1,0,0,0,0,1,0,0,1
1487,Ford Fiesta Diesel Style,2013.0,380000,83000.0,1,0,1,0,0,0,1,0,0,0,1
1488,Maruti 800 AC BSIII,2005.0,120000,20000.0,2,0,0,0,0,1,0,1,0,0,1
1489,Maruti Eeco 5 Seater AC BSIV,2018.0,395000,20000.0,1,0,0,0,0,1,0,1,0,0,1
1490,Skoda Laura 1.9 TDI MT Ambiente,2010.0,360000,160000.0,1,0,1,0,0,0,0,1,0,0,1
1491,Nissan Terrano XL Plus 85 PS,2015.0,451000,100000.0,1,0,1,0,0,0,0,1,0,0,1
1492,Chevrolet Spark 1.0 LS,2010.0,175000,45000.0,2,0,0,0,0,1,0,1,0,0,1
1493,Chevrolet Spark 1.0 LS,2009.0,170000,44800.0,2,0,0,0,0,1,0,1,0,0,1
1494,Hyundai Santro Xing XL eRLX Euro III,2006.0,100000,40000.0,2,0,0,0,0,1,0,1,0,0,1
1495,Maruti Omni MPI STD BSIV,2014.0,150000,120000.0,3,0,0,0,0,1,0,1,0,0,1
1496,Tata Indica Vista Quadrajet LX,2011.0,149000,10000.0,2,0,1,0,0,0,0,1,0,0,1
1497,Tata Indica Vista Aqua 1.3 Quadrajet,2011.0,160000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1499,Mahindra XUV500 W8 4WD,2014.0,800000,156000.0,1,0,1,0,0,0,0,1,0,0,1
1500,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010.0,819999,120000.0,2,0,1,0,0,0,0,1,0,0,1
1501,Maruti Baleno Vxi,2007.0,163000,100000.0,2,0,0,0,0,1,0,1,0,0,1
1502,Mercedes-Benz E-Class 220 CDI,2001.0,350000,100000.0,2,0,1,0,0,0,0,1,0,0,1
1503,Tata Indica GLS BS IV,2006.0,75000,100000.0,2,0,0,0,0,1,0,1,0,0,1
1504,Maruti Alto LXi,2012.0,180000,60000.0,2,0,0,0,0,1,0,1,0,0,1
1505,Ford Figo Aspire 1.5 TDCi Trend,2017.0,675000,60000.0,1,0,1,0,0,0,0,1,0,0,1
1506,Maruti Swift VDI,2013.0,400000,170000.0,1,0,1,0,0,0,0,1,0,0,1
1507,Volkswagen Polo Diesel Highline 1.2L,2013.0,434999,100000.0,2,0,1,0,0,0,0,1,0,0,1
1508,Tata Indigo GLX,2006.0,100000,110000.0,2,0,0,0,0,1,0,1,0,0,1
1509,Maruti Swift Dzire LDI Optional,2015.0,419000,170000.0,2,0,1,0,0,0,0,1,0,0,1
1510,Tata Indica GLS BS IV,2009.0,200000,100000.0,1,0,0,0,0,1,0,1,0,0,1
1511,Renault Scala Diesel RxL,2014.0,400000,35000.0,1,0,1,0,0,0,0,1,0,0,1
1512,Ford EcoSport 1.5 Diesel Ambiente BSIV,2018.0,790000,40000.0,2,0,1,0,0,0,0,1,0,0,1
1513,Renault Duster 85PS Diesel RxL Plus,2015.0,500000,90000.0,2,0,1,0,0,0,0,1,0,0,1
1514,Skoda Rapid 1.6 TDI Elegance,2012.0,275000,120000.0,2,0,1,0,0,0,0,1,0,0,1
1515,Hyundai i20 1.4 CRDi Sportz,2012.0,450000,60000.0,2,0,1,0,0,0,0,1,0,0,1
1519,Maruti Baleno Alpha,2019.0,700000,16000.0,1,0,0,0,0,1,0,1,0,0,1
1523,Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000,50000.0,1,0,1,0,0,0,0,1,0,0,1
1525,Maruti Baleno Sigma 1.2,2015.0,500000,10000.0,1,0,0,0,0,1,0,1,0,0,1
1526,Maruti Wagon R VXI,2016.0,360000,33000.0,1,0,0,0,0,1,1,0,0,0,1
1527,Maruti Alto LXi BSIII,2010.0,210000,25000.0,1,0,0,0,0,1,0,1,0,0,1
1528,Maruti Alto K10 LXI,2014.0,220000,66000.0,1,0,0,0,0,1,1,0,0,0,1
1529,Chevrolet Aveo 1.4 LT BSIV,2009.0,250000,48000.0,1,0,0,0,0,1,0,1,0,0,1
1530,Toyota Innova 2.5 G (Diesel) 8 Seater,2016.0,990000,146000.0,1,0,1,0,0,0,1,0,0,0,1
1531,Mahindra Quanto C4,2013.0,220000,100000.0,4,0,1,0,0,0,0,1,0,0,1
1532,Jaguar XF 3.0 Litre S Premium Luxury,2012.0,1800000,50000.0,2,0,1,0,0,0,0,1,0,1,0
1533,Honda City i VTEC V,2014.0,530000,50000.0,1,0,0,0,0,1,0,1,0,0,1
1534,Maruti Baleno Alpha 1.3,2016.0,575000,50000.0,1,0,1,0,0,0,0,1,0,0,1
1535,Mahindra Xylo E4,2012.0,400000,99000.0,1,0,1,0,0,0,1,0,0,0,1
1536,Honda Mobilio S i DTEC,2016.0,680000,50000.0,1,0,1,0,0,0,0,1,0,0,1
1537,Hyundai Santa Fe 4WD AT,2014.0,1000000,80000.0,1,0,1,0,0,0,0,1,0,1,0
1538,Maruti Alto 800 LXI,2016.0,260000,45000.0,2,0,0,0,0,1,0,1,0,0,1
1539,Tata Manza Aura (ABS) Safire BS IV,2010.0,150000,50000.0,2,0,0,0,0,1,0,1,0,0,1
1540,Maruti Alto LXi BSIII,2008.0,180000,70000.0,3,0,0,0,0,1,0,1,0,0,1
1541,Force One EX,2014.0,346000,37516.0,1,0,1,0,0,0,0,1,0,0,1
1542,Mahindra Xylo D2 BS IV,2015.0,450000,20000.0,1,0,1,0,0,0,0,1,0,0,1
1543,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,500000,5000.0,1,0,0,0,0,1,0,1,0,0,1
1544,Hyundai Grand i10 1.2 CRDi Asta,2019.0,700000,8000.0,1,0,1,0,0,0,0,1,0,0,1
1545,Maruti Alto 800 LXI,2019.0,280000,25880.0,1,0,0,0,0,1,0,1,0,0,1
1546,Hyundai Santro Magna AMT BSIV,2019.0,475000,10000.0,1,0,0,0,0,1,0,1,0,1,0
1547,Maruti Swift Dzire VDi,2009.0,300000,50000.0,1,0,1,0,0,0,0,1,0,0,1
1548,Maruti Alto K10 LXI,2014.0,200999,40000.0,1,0,0,0,0,1,0,1,0,0,1
1549,Skoda Laura 1.9 TDI MT Ambiente,2009.0,200000,100000.0,3,0,1,0,0,0,0,1,0,0,1
1550,Chevrolet Aveo U-VA 1.2 LS,2009.0,210000,80000.0,2,0,0,0,0,1,0,1,0,0,1
1551,Tata Indigo LS BSII,2012.0,160000,60000.0,1,0,1,0,0,0,0,1,0,0,1
1552,Hyundai Verna CRDi SX ABS,2009.0,175000,136000.0,2,0,1,0,0,0,0,1,0,0,1
1553,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,320000,80000.0,1,0,1,0,0,0,0,1,0,0,1
1554,Maruti Alto LXi,2009.0,110000,50000.0,2,0,0,0,0,1,0,1,0,0,1
1555,Maruti Wagon R LXI Minor,2008.0,300000,30000.0,1,0,0,0,0,1,0,1,0,0,1
1556,Honda City V MT,2012.0,700000,10000.0,1,0,0,0,0,1,0,1,0,0,1
1557,Tata Indica Vista Aura 1.3 Quadrajet,2009.0,135000,90000.0,4,0,1,0,0,0,0,1,0,0,1
1558,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015.0,500000,110000.0,1,0,1,0,0,0,0,1,0,0,1
1559,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012.0,550000,120000.0,2,0,1,0,0,0,0,1,0,0,1
1560,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,1050000,90000.0,3,0,1,0,0,0,0,1,0,0,1
1561,Honda City i VTEC V,2016.0,500000,20000.0,1,0,0,0,0,1,0,1,0,0,1
1562,Maruti Ritz VDi,2011.0,180000,90000.0,2,0,1,0,0,0,0,1,0,0,1
1563,Hyundai Santro Xing GLS,2010.0,170000,50000.0,2,0,0,0,0,1,0,1,0,0,1
1564,Honda Brio 1.2 S Option MT,2019.0,484999,9000.0,1,0,0,0,0,1,0,1,0,0,1
1565,Maruti A-Star Vxi,2011.0,150000,70000.0,2,0,0,0,0,1,0,1,0,0,1
1566,Maruti Alto K10 VXI Airbag,2018.0,380000,25000.0,1,0,0,0,0,1,0,1,0,0,1
1567,Hyundai Santro Sportz BSIV,2019.0,480000,10000.0,1,0,0,0,0,1,0,1,0,0,1
1569,Volkswagen Polo Diesel Highline 1.2L,2011.0,290000,60000.0,2,0,1,0,0,0,0,1,0,0,1
1570,Fiat Linea Dynamic,2013.0,350000,70000.0,1,0,0,0,0,1,0,1,0,0,1
1571,Maruti Alto 800 LXI,2014.0,110000,25000.0,1,0,0,0,0,1,0,1,0,0,1
1572,Hyundai Santro LE zipPlus,2003.0,70000,80000.0,3,0,0,0,0,1,0,1,0,0,1
1573,Volkswagen Vento Petrol Highline AT,2011.0,300000,70000.0,3,0,0,0,0,1,0,1,0,1,0
1574,Maruti Alto 800 LX,2017.0,180000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1575,Renault KWID RXL,2020.0,300000,20000.0,1,0,0,0,0,1,0,1,0,0,1
1576,Maruti Baleno Delta 1.2,2017.0,509000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1577,Maruti SX4 S Cross DDiS 320 Zeta,2016.0,650000,80000.0,1,0,1,0,0,0,0,1,0,0,1
1578,Maruti Swift VDI BSIV,2015.0,450000,70000.0,3,0,1,0,0,0,0,1,0,0,1
1579,Mahindra Jeep Classic,1999.0,170000,2020.0,2,0,1,0,0,0,0,1,0,0,1
1580,Mahindra Scorpio 2.6 Turbo 7 Str,2007.0,210000,100000.0,2,0,1,0,0,0,0,1,0,0,1
1581,Hyundai i20 Asta 1.4 CRDi,2013.0,360000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1582,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011.0,495000,120000.0,2,0,1,0,0,0,0,1,0,0,1
1583,Maruti Alto LX,2006.0,105000,100000.0,3,0,0,0,0,1,0,1,0,0,1
1584,Hyundai i20 Magna,2010.0,270000,60000.0,3,0,0,0,0,1,0,1,0,0,1
1585,Ford Figo Petrol LXI,2010.0,130000,110000.0,1,0,0,0,0,1,0,1,0,0,1
1586,Honda City i DTEC S,2014.0,700000,90000.0,2,0,1,0,0,0,0,1,0,0,1
1587,Chevrolet Cruze LTZ,2012.0,400000,40000.0,1,0,1,0,0,0,0,1,0,0,1
1588,Maruti Swift ZXI ABS,2009.0,250000,60000.0,2,0,0,0,0,1,0,1,0,0,1
1589,Honda Amaze VX i-DTEC,2013.0,325000,94000.0,2,0,1,0,0,0,0,1,0,0,1
1590,Maruti Alto LXi,2014.0,69000,100000.0,1,0,0,0,0,1,0,1,0,0,1
1591,Mahindra Scorpio S11 BSIV,2018.0,1380000,25000.0,1,0,1,0,0,0,0,1,0,0,1
1592,Maruti Zen Estilo VXI BSIII,2007.0,90000,90000.0,1,0,0,0,0,1,0,1,0,0,1
1593,Mahindra XUV500 W6 1.99 mHawk,2016.0,1000000,40000.0,1,0,1,0,0,0,0,1,0,0,1
1594,Hyundai Accent GLE CNG,2010.0,145000,90000.0,2,1,0,0,0,0,0,1,0,0,1
1595,Maruti Alto K10 LX,2020.0,250000,1100.0,4,0,0,0,0,1,0,1,0,0,1
1596,Maruti Swift VDI,2011.0,256000,70000.0,3,0,1,0,0,0,0,1,0,0,1
1597,Tata Indica DLS,2005.0,70000,120000.0,1,0,1,0,0,0,0,1,0,0,1
1598,Maruti Wagon R VX,2000.0,50000,88500.0,4,0,0,0,0,1,0,1,0,0,1
1599,Renault KWID RXT,2016.0,240000,70000.0,2,0,0,0,0,1,0,1,0,0,1
1600,Tata Indica Vista Aqua 1.2 Safire BSIV,2010.0,97000,128000.0,1,0,0,0,0,1,0,1,0,0,1
1601,Tata Indigo CR4,2012.0,130000,120000.0,1,0,1,0,0,0,0,1,0,0,1
1602,Maruti Swift 1.3 VXi,2009.0,199000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1603,Honda Civic 1.8 S AT,2006.0,125000,70000.0,1,0,0,0,0,1,0,1,0,1,0
1604,Hyundai Xcent 1.1 CRDi Base,2015.0,420000,60000.0,1,0,1,0,0,0,0,1,0,0,1
1605,Mahindra NuvoSport N8,2016.0,525000,110000.0,1,0,1,0,0,0,0,1,0,0,1
1606,Hyundai Santro Xing GLS,2008.0,125000,85000.0,1,0,0,0,0,1,0,1,0,0,1
1607,Hyundai Verna Transform CRDi VGT SX ABS,2010.0,325000,135000.0,1,0,1,0,0,0,0,1,0,0,1
1608,Volkswagen Vento New Diesel Highline,2012.0,330000,86000.0,4,0,1,0,0,0,0,1,0,0,1
1609,Maruti Wagon R LXI BS IV,2010.0,110000,50000.0,1,0,0,0,0,1,0,1,0,0,1
1610,Maruti S-Presso VXI Plus,2019.0,450000,1950.0,1,0,0,0,0,1,0,1,0,0,1
1611,Maruti Swift 1.3 VXi,2005.0,85000,118400.0,1,0,0,0,0,1,0,1,0,0,1
1612,Honda Civic 1.8 S MT,2007.0,229999,60000.0,2,0,0,0,0,1,0,1,0,0,1
1613,Hyundai i10 Magna,2012.0,250000,60000.0,2,0,0,0,0,1,0,1,0,0,1
1614,Ford Ecosport 1.5 DV5 MT Titanium,2015.0,650000,68000.0,1,0,1,0,0,0,0,1,0,0,1
1616,Toyota Etios Liva 1.2 VX,2017.0,650000,6480.0,1,0,0,0,0,1,0,0,1,0,1
1617,Maruti Vitara Brezza VDi,2017.0,750000,32077.0,1,0,1,0,0,0,0,0,1,0,1
1618,Toyota Yaris G,2018.0,850000,60000.0,1,0,0,0,0,1,0,0,1,0,1
1619,Hyundai EON Era Plus Option,2017.0,315000,18469.0,1,0,0,0,0,1,0,0,1,0,1
1620,Maruti Swift LXI Option,2015.0,415000,28217.0,1,0,0,0,0,1,0,0,1,0,1
1621,Maruti Ciaz ZDi Plus,2016.0,640000,72787.0,1,0,1,0,0,0,0,0,1,0,1
1622,Maruti Ciaz 1.4 Alpha,2017.0,780000,31063.0,1,0,0,0,0,1,0,0,1,0,1
1623,Toyota Fortuner 4x2 AT,2017.0,2595000,79641.0,1,0,1,0,0,0,0,0,1,1,0
1624,Hyundai Creta 1.6 CRDi SX,2015.0,850000,58692.0,1,0,1,0,0,0,0,0,1,0,1
1625,Hyundai Creta 1.6 CRDi SX,2015.0,900000,54784.0,1,0,1,0,0,0,0,0,1,0,1
1626,Toyota Corolla Altis GL MT,2016.0,1150000,64156.0,1,0,0,0,0,1,0,0,1,0,1
1627,Maruti Esteem Lxi - BSIII,2007.0,75000,54000.0,1,0,0,0,0,1,0,1,0,0,1
1628,Volkswagen Vento Diesel Comfortline,2012.0,215000,97000.0,1,0,1,0,0,0,0,1,0,0,1
1629,Maruti SX4 ZXI AT,2009.0,130000,120000.0,2,0,0,0,0,1,0,1,0,1,0
1630,Hyundai Santro Magna AMT BSIV,2019.0,400000,16000.0,1,0,0,0,0,1,0,1,0,1,0
1631,Maruti Swift Dzire AMT ZXI,2019.0,550000,60000.0,1,0,0,0,0,1,0,1,0,1,0
1632,Chevrolet Beat LT,2016.0,245000,52000.0,1,0,0,0,0,1,1,0,0,0,1
1633,Maruti Swift VDI BSIV,2010.0,320000,110000.0,4,0,1,0,0,0,0,1,0,0,1
1634,Mahindra TUV 300 T8 AMT,2016.0,730000,60000.0,2,0,1,0,0,0,0,1,0,1,0
1635,Ford Fusion 1.6 Duratec Petrol,2005.0,120000,100000.0,3,0,0,0,0,1,0,1,0,0,1
1636,Honda City i-VTEC VX,2017.0,950000,35000.0,1,0,0,0,0,1,0,1,0,0,1
1637,Maruti Wagon R VXI BS IV,2017.0,350000,48000.0,3,0,0,0,0,1,0,1,0,0,1
1638,Maruti Esteem Vxi,2005.0,100000,20000.0,2,0,0,0,0,1,0,1,0,0,1
1639,Maruti Wagon R VXI BS IV,2017.0,350000,30000.0,1,0,0,0,0,1,0,1,0,0,1
1640,Maruti Wagon R VXI BSIII,2005.0,80000,40000.0,2,0,0,0,0,1,0,1,0,0,1
1641,Hyundai Verna 1.6 VTVT,2013.0,370000,60000.0,1,0,0,0,0,1,0,1,0,0,1
1642,Hyundai EON D Lite Plus,2012.0,160000,70000.0,2,0,0,0,0,1,0,1,0,0,1
1643,Tata Sumo Victa EX 7/9 Str BSII,2009.0,130000,120000.0,1,0,1,0,0,0,0,1,0,0,1
1644,Chevrolet Sail Hatchback 1.2 LS,2016.0,250000,30000.0,1,0,0,0,0,1,0,1,0,0,1
1645,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,270000,80000.0,2,0,1,0,0,0,0,1,0,0,1
1646,BMW X1 sDrive 20d xLine,2019.0,2600000,9500.0,1,0,1,0,0,0,0,1,0,1,0
1647,Hyundai EON Era Plus,2013.0,160000,80000.0,1,0,0,0,0,1,0,1,0,0,1
1648,Hyundai EON Magna Plus,2016.0,229999,80000.0,1,0,0,0,0,1,0,1,0,0,1
1649,Mahindra Bolero Power Plus ZLX,2017.0,750000,29000.0,1,0,1,0,0,0,0,1,0,0,1
1650,Chevrolet Optra Magnum 2.0 LS,2011.0,195000,120000.0,1,0,1,0,0,0,0,1,0,0,1
1653,Datsun RediGO S,2016.0,270000,22000.0,1,0,0,0,0,1,0,1,0,0,1
1654,Skoda Fabia 1.2 MPI Ambition Plus,2012.0,300000,50000.0,1,0,0,0,0,1,0,1,0,0,1
1655,Chevrolet Beat Diesel LT,2012.0,200000,50000.0,1,0,1,0,0,0,0,1,0,0,1
1656,Maruti Zen Estilo 1.1 LXI BSIII,2007.0,120000,81366.0,1,0,0,0,0,1,0,1,0,0,1
1657,Maruti Esteem Vxi - BSIII,2006.0,95000,110000.0,1,0,0,0,0,1,0,1,0,0,1
1659,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999,60000.0,1,0,1,0,0,0,0,1,0,0,1
1661,Renault Fluence 1.5,2012.0,300000,90000.0,1,0,1,0,0,0,0,1,0,0,1
1664,Renault KWID RXT,2016.0,200000,53000.0,2,0,0,0,0,1,0,1,0,0,1
1665,Maruti Alto 800 LXI,2017.0,250000,30000.0,1,0,0,0,0,1,0,1,0,0,1
